1000
0.718609	0.831476	1.120990
0.486719	0.980907	0.031497
0.634949	1.467100	0.664180
0.575176	0.524994	0.770102
1.214780	0.500620	0.885517
0.044412	1.238900	0.561877
0.409067	0.635958	0.602061
0.523764	0.881914	1.037480
0.546273	0.561206	0.368216
0.182068	0.842641	0.854388
0.762425	0.417647	0.501297
0.843389	0.580235	0.763451
0.844335	0.700946	0.773894
0.371323	0.919543	0.765701
0.951456	0.315451	0.742883
0.780442	0.388822	0.775131
0.275009	1.150650	0.132132
1.066200	0.316867	0.659131
0.481445	0.291131	0.749166
0.318279	0.535301	0.935980
0.645708	0.452118	0.774750
0.453765	0.375950	0.898633
0.496112	0.311159	0.405408
0.744704	0.593114	1.341430
0.475600	0.716680	0.704083
0.553952	0.981542	0.845719
0.389056	0.919611	0.597973
0.503625	0.048958	1.114470
1.128450	0.784070	0.574916
0.521832	1.298420	0.721945
0.399501	0.104188	0.829119
0.708873	1.442260	0.706137
0.392411	0.213950	0.804611
0.557321	1.225340	0.968685
0.358790	0.714274	0.227037
1.023960	0.695813	0.894498
0.373174	0.373797	0.157013
0.211446	1.183740	0.359554
0.662389	0.724214	1.239100
0.363660	0.853248	0.674409
0.817381	0.609173	0.489608
0.650585	1.204740	1.113750
0.673973	1.080550	0.975022
0.555903	0.649919	1.237810
0.549497	0.907500	0.925692
1.045830	0.533396	0.951985
0.719143	0.311452	0.465029
0.571418	0.313182	1.203450
0.463273	0.614216	1.263210
0.311439	1.023670	0.593439
0.859547	0.598614	0.519451
0.640278	1.238010	1.012580
0.923490	0.439610	0.442287
0.222455	0.856797	1.179740
0.801841	0.929116	0.996891
0.315603	0.996738	0.946322
0.776152	1.076630	0.544312
0.302605	0.596298	1.207320
0.542808	0.508310	1.063590
0.837079	1.225920	1.007260
0.219690	0.181000	0.856035
0.543742	0.325162	1.040350
0.878036	0.254240	0.886997
0.136161	1.060490	0.538913
0.424316	1.177970	0.856596
0.323571	0.773517	1.065110
0.745638	1.272420	1.061910
0.350104	0.575305	0.876111
0.634408	0.942081	0.983751
0.298532	0.617531	0.438994
0.832055	0.759254	0.711164
0.631392	1.243580	0.805719
0.292229	0.937430	1.223610
0.458223	0.901659	1.226910
0.175041	0.780141	0.114189
0.531948	0.373061	0.806453
0.487294	1.122170	0.974548
0.661857	0.466918	1.049470
0.380426	0.488084	0.229999
0.459057	0.867676	0.649940
0.305146	0.925113	0.672137
0.329021	0.524158	0.548668
0.561881	0.430451	0.606968
0.568068	0.791328	1.046780
0.510714	0.330839	0.952386
0.755810	0.767860	1.268560
0.281358	0.723684	0.831765
0.919971	0.512337	0.723598
0.721353	0.166734	0.635962
0.566354	1.266030	0.606251
0.214056	0.722281	0.876993
0.862384	0.991404	0.811236
0.360574	0.181302	0.534088
0.676853	0.436977	0.547455
1.006090	0.411144	0.588174
0.308922	0.542224	1.049110
0.476585	0.921195	1.052590
0.536408	0.313123	0.431655
0.720207	0.881889	0.846283
0.262761	1.271680	1.047850
0.854255	0.387067	1.029890
0.769522	0.963759	0.829663
1.197140	0.817038	0.659047
0.554598	0.664928	0.880046
1.062300	0.685619	0.806733
0.590397	0.225005	0.361921
0.384778	0.722554	1.139490
0.983225	0.547566	0.548854
0.265418	0.540037	0.237244
0.538779	1.309300	0.750020
0.939643	0.802181	0.545466
1.115710	0.649910	1.037770
0.443908	0.459041	1.206370
0.257048	0.786878	0.487062
0.806385	0.284110	0.703611
0.317569	0.789311	0.946329
0.565265	0.300409	1.010080
0.848478	0.993801	0.896390
0.397524	0.718929	0.844114
0.209474	0.801898	0.793401
0.336520	0.202618	0.926516
0.388349	1.246370	1.014320
0.142007	1.305310	0.494758
0.575819	1.283530	1.142810
0.642292	0.924307	0.377109
0.754120	1.168640	0.705722
0.568771	0.136993	0.526329
1.130070	0.927546	0.603513
0.636429	0.150455	0.309938
0.734220	0.415984	1.181470
0.616477	0.899542	1.246910
0.762616	1.393580	1.017980
0.954198	1.279150	1.009730
1.016460	0.462693	0.547753
0.567703	1.090110	0.888173
0.345703	1.027720	0.599200
0.351649	0.446513	1.024640
0.713972	0.743805	0.456350
0.220093	1.253090	0.594616
0.427674	0.512175	1.181040
0.117160	1.169930	0.446698
0.498559	1.327470	0.537854
0.598061	0.261926	0.728463
0.397819	0.207821	0.737601
1.015870	0.514745	0.330236
0.871026	0.954812	0.980469
0.567920	0.754090	0.483867
0.468756	0.299665	0.340543
0.457847	1.129910	1.186610
0.939981	0.427031	0.790102
0.515282	0.556711	1.199870
0.712422	1.178400	0.772981
0.695045	1.068610	0.554052
0.546306	0.928217	0.817596
0.271182	0.517392	0.286350
0.845364	1.155350	0.955619
0.314511	1.334440	0.580605
0.642242	1.110860	0.895525
0.697137	0.893309	1.070650
1.045010	0.337135	0.519452
0.194302	1.011050	0.362232
0.744681	0.958628	0.773678
0.108653	0.855010	0.658794
0.494542	1.246120	1.001380
0.878341	0.760592	0.785439
0.824617	0.217701	0.735226
0.393529	0.213608	1.125080
0.803921	0.419503	0.972862
0.551611	1.171930	0.358005
0.899103	0.293535	0.248150
0.651903	0.415410	0.833984
0.370156	1.325730	0.591940
0.330814	1.328950	0.742696
0.685075	0.821721	0.645667
1.191910	0.811481	0.469011
0.257438	1.146760	0.815066
0.851848	0.689733	0.411274
0.858283	0.315468	0.566459
0.273595	0.387639	0.306981
0.548466	0.337969	1.149840
0.793159	1.385370	0.821997
1.025100	0.471741	0.490816
0.645681	0.018185	0.801182
1.077100	0.686163	0.638699
0.317172	0.242815	0.908426
0.439514	1.174340	0.285138
0.921370	0.373823	0.709454
0.622603	1.140740	0.676873
0.751827	0.196368	0.604803
0.529972	1.123460	0.498263
0.840402	0.561376	1.205690
0.724342	1.176070	1.120570
0.423009	1.279090	1.021650
0.402746	0.904618	1.228970
0.630145	0.561582	1.259030
0.831048	0.995995	0.626738
0.476735	0.679764	1.034150
0.843096	1.059050	0.611333
0.514271	1.476140	0.597137
0.489745	1.243550	0.623958
0.458466	0.225765	0.858907
0.401980	0.478736	0.973331
0.642176	1.134130	1.063430
0.623354	1.401390	0.853243
0.439577	0.504879	0.890077
1.030930	0.194373	0.744525
0.742289	0.576978	1.296320
0.298117	1.055100	0.778310
0.947660	0.946925	0.239842
0.614033	0.169202	0.951128
0.496764	1.270960	0.843997
1.127860	0.824606	0.841849
0.564025	0.504253	0.185046
0.946364	0.587941	0.971929
0.838667	0.899037	0.388806
0.899768	0.595414	0.528879
0.325138	0.424193	1.172930
0.405132	1.419210	0.850048
0.446197	0.963781	0.498744
0.438044	0.488484	0.344981
0.504152	0.853847	1.373840
0.422036	1.254130	0.955636
0.708310	1.343810	0.469494
1.020590	0.563055	0.678081
0.435752	0.741561	0.599194
0.609051	1.197990	0.999547
0.468630	0.551677	0.425521
0.100092	1.142800	0.572510
0.212914	0.364363	0.385390
0.619689	0.196326	0.852693
0.457544	0.422841	0.715308
0.325979	0.537726	0.629745
0.380611	0.604857	1.138310
0.827817	1.366200	0.788677
0.538819	0.195428	0.571612
0.581173	0.355507	1.092930
0.574140	0.490441	1.270040
0.550983	0.914850	1.086540
0.828864	0.596462	1.063180
0.232727	0.430321	0.570921
0.723592	0.187022	0.854551
0.668867	1.148750	0.610623
0.453310	0.482801	1.070090
1.112050	0.852734	0.648560
0.376428	0.284459	0.506489
0.894779	0.741165	0.847893
0.920696	0.525295	1.018020
0.326558	1.269330	0.877593
0.587161	0.076592	0.721118
1.038700	0.628592	0.625084
0.439178	0.571051	0.000001
0.638939	0.410053	0.325687
0.735667	0.119826	0.905101
0.645511	0.350270	0.944173
1.143510	0.355348	0.663311
0.522946	0.608672	0.565485
0.411772	1.270330	0.947513
0.312885	0.406287	1.268640
1.230880	0.721021	0.912925
0.374647	1.417810	0.580383
0.389794	0.271517	1.128120
0.513431	1.117140	1.009530
0.264002	0.780389	0.082074
0.409720	1.036070	0.380785
0.831202	0.885647	0.852620
0.608816	0.291892	0.757016
0.862883	1.274800	0.445058
0.734497	0.377916	1.052100
0.504594	0.831435	0.727017
0.928928	0.267048	0.340244
0.714422	0.169014	0.987868
0.745859	1.192800	1.330010
0.792684	0.460611	1.081080
0.453157	1.180200	0.214530
1.151680	0.683718	0.654687
0.934924	0.457537	0.650726
0.312199	0.794568	0.796344
0.896196	0.217480	0.475500
0.456411	0.580229	0.372197
0.615993	0.376046	0.853210
0.644566	0.146819	1.175440
0.974955	0.792247	0.667500
0.465792	1.435580	0.768236
0.686947	0.326002	0.563332
0.342872	0.543193	1.278290
0.993241	1.110300	0.784177
0.850984	0.739908	0.305642
0.767013	0.257980	0.680439
0.958296	0.214659	0.537364
0.625557	0.713650	0.672230
0.394514	0.962471	1.078640
0.757436	1.113970	0.898143
0.307069	0.961347	1.245300
0.598649	1.383920	0.752101
0.988145	0.304295	0.752251
0.653862	0.619501	0.150465
0.958725	0.696555	0.964110
1.095040	0.695071	0.520147
0.747742	0.388988	0.582240
1.080030	0.395746	0.555593
0.661322	0.311738	0.366552
0.199909	0.666483	0.272042
0.373540	0.489344	0.702822
0.427609	0.316984	0.325975
0.860838	1.085960	0.818600
0.460568	0.000001	0.631160
1.098070	0.517299	0.638431
0.649145	1.455680	0.656004
0.531947	0.067098	0.956567
0.754124	1.408090	0.852117
0.253544	0.294512	0.928599
0.356588	0.396757	0.897911
1.156210	0.769358	1.016360
0.472231	0.404200	0.441289
0.478057	0.479257	0.695300
0.385443	0.114489	0.294967
0.282206	1.160630	0.834950
1.032320	0.377723	0.741346
0.732227	0.879531	1.218270
0.359319	0.397983	0.932478
0.722313	1.236650	0.694343
0.803203	0.198713	1.158660
0.644561	0.410382	0.745832
0.549030	0.834833	1.041790
0.403250	0.922328	0.665530
0.134647	0.614168	0.358575
0.226054	0.495801	0.482263
0.946436	0.315725	0.574360
0.124902	0.740708	0.241651
0.979718	1.086840	0.794968
0.830005	0.684186	0.896576
0.624870	1.303900	0.631949
0.360356	0.720574	0.806206
0.345612	0.755057	0.985357
0.425068	1.356010	0.829889
0.852174	0.679786	0.509031
0.759025	0.464355	0.529809
0.791960	1.264440	0.543278
0.557158	0.575871	1.276900
0.076471	0.678127	0.616979
0.941457	0.349426	1.128890
0.319409	0.621242	0.647130
0.649325	1.400160	1.005320
0.686582	0.359598	1.024940
0.863980	0.139968	0.670534
0.171462	1.005910	0.122800
0.438079	1.348550	0.793041
0.797581	0.965919	0.625814
0.545350	0.578354	0.783597
0.752418	0.129400	0.647793
1.024650	0.834380	0.285249
0.233406	0.971855	0.324403
0.500521	1.317050	0.764496
0.868676	0.359047	0.315009
0.611664	1.351440	0.851033
0.353705	0.243112	0.895237
0.125979	1.020120	0.771092
1.059330	0.678933	0.502383
0.280651	1.109400	0.585740
0.895772	0.427796	0.351918
0.173222	0.780430	0.342517
0.234532	0.419018	0.645292
0.383434	0.794085	0.502342
0.517226	1.131470	0.343582
0.994257	0.611281	1.085790
0.478742	0.906231	1.086530
0.433587	1.285060	0.557171
0.467195	0.572628	1.199920
0.376389	0.520334	0.568873
0.248477	0.559107	1.110470
1.024080	0.313188	0.259144
1.008520	0.614657	0.713933
1.036000	1.003030	1.062590
0.398097	0.840623	0.295035
0.123501	0.694399	0.243821
0.779318	0.934357	0.377926
0.719350	0.591922	0.754081
0.222481	1.041330	0.363421
0.607055	0.170407	0.495997
0.520013	0.900271	0.763663
0.523914	0.413457	1.173670
0.423665	0.775975	0.826180
0.361292	0.647399	1.316990
0.726836	0.485739	0.620588
0.976872	0.592534	1.248960
1.047300	0.218497	0.623510
0.314895	0.919794	1.054390
0.430294	1.134480	1.064550
0.508186	0.543028	0.060433
0.551738	1.213570	0.346187
0.513934	0.221999	0.705770
0.520326	1.353030	0.846526
0.780897	0.926145	0.278577
1.076330	0.967351	0.714889
0.211277	1.153300	0.755062
0.504399	0.852317	0.390548
1.011440	0.761380	0.512309
0.484537	1.487070	0.502937
0.705331	0.251042	0.818262
0.099304	0.620103	0.342548
0.806081	0.260131	0.615336
0.137544	0.731255	0.856418
0.736571	1.042100	0.484798
0.374434	0.732322	1.118500
1.018980	0.990517	0.707118
0.102161	0.992796	0.987367
0.832215	1.012320	1.087640
0.361798	1.015920	0.453557
0.275003	0.426781	1.147260
0.550276	0.785642	1.057150
0.406455	0.710251	0.543330
0.342159	1.128780	0.702471
0.072750	1.074620	0.832005
0.463824	0.647329	0.904167
0.427281	0.503493	1.220310
0.528216	0.511307	0.356141
0.585843	0.007981	0.897988
0.484934	0.721804	1.126870
0.774495	1.221160	1.041090
0.626316	1.039990	0.990696
0.383711	1.375790	0.751728
0.747850	1.030760	0.803659
0.224929	1.077650	0.363491
0.394473	1.296990	0.949379
0.404041	1.277660	0.370582
0.317265	0.209490	0.723435
0.189871	1.326030	0.396442
0.680750	1.103140	0.606672
0.610564	0.843872	1.271430
0.184280	0.827575	0.699641
1.038830	0.629083	0.742323
0.614561	0.258486	0.779200
0.440956	1.460620	0.736876
0.465294	0.622494	0.997858
1.003720	0.137227	0.781219
0.493957	0.187540	1.127970
0.481932	0.343993	0.228092
0.803983	0.659533	0.751875
0.412573	1.278860	1.076860
0.326972	0.337246	0.379060
0.407029	0.526170	0.774572
1.177220	0.879055	0.782415
0.546390	0.827749	1.171260
0.855006	0.576163	0.652551
0.545057	0.525756	1.079640
0.656511	0.280537	0.239469
0.696965	0.654070	0.665393
0.811951	0.162242	0.849089
0.398099	0.596619	0.306593
0.294394	0.737526	0.235029
0.850268	0.522742	0.645976
0.749536	0.757903	0.664080
0.402107	0.261334	0.843876
0.408186	1.446770	1.020200
0.999186	0.469981	0.528294
1.012250	1.184410	0.554076
0.377577	0.195622	0.656386
0.107019	0.540582	0.264783
0.616987	1.447190	0.439635
0.687602	0.624731	1.272720
0.426976	1.266940	1.092850
0.972047	0.613720	0.552056
0.628041	0.548850	0.700420
0.784584	0.590712	0.759014
0.476663	0.952284	1.009090
0.823090	0.682923	0.938513
0.222470	1.360230	0.715303
0.523822	0.802973	1.017910
0.735424	0.394298	0.922160
0.794707	0.996752	0.549977
0.350483	1.031250	0.218438
0.729177	1.314950	0.477324
0.464302	0.130293	0.864945
0.912515	1.223510	0.552471
0.311820	1.350000	0.975472
0.936036	0.297221	0.965790
0.517319	1.146280	1.147480
0.722944	0.372513	0.373828
0.972863	1.208200	0.576607
0.823713	0.155198	0.349649
0.721183	0.923985	1.165970
0.753840	0.954687	1.002470
0.781185	0.520895	0.272381
0.781994	0.727532	1.195860
0.554480	0.456209	0.680655
0.582014	0.982087	0.520413
0.782585	0.996762	0.484332
0.627320	0.552157	0.504343
0.362641	0.892165	0.975694
0.932985	0.421921	0.805340
0.259292	1.109710	0.704365
0.540851	1.089330	0.877582
1.112240	0.960155	0.561135
0.293976	0.809633	1.171560
0.173437	0.683226	0.237736
0.219090	0.497219	0.287821
0.401295	0.659826	0.284242
0.744637	0.170100	0.782187
0.319701	1.245160	0.848515
1.141390	0.796869	1.065690
0.497619	1.143410	1.178820
0.658983	1.353920	0.667210
0.907321	0.457163	0.831664
0.896299	0.762502	0.986811
0.846821	0.469725	0.722108
0.782583	0.257559	1.096510
0.368788	1.335340	0.957799
0.491319	0.849057	1.268300
0.150149	0.479582	0.948884
0.576258	1.171410	0.596827
0.282506	1.416630	0.827658
0.464329	1.298540	0.543471
0.302508	0.288778	0.515738
0.675708	0.581764	0.946683
0.231146	0.381454	0.536128
0.136700	0.813834	0.812845
0.224859	0.729099	1.046660
0.356643	0.824184	0.901747
0.779664	0.661564	0.164411
0.872299	0.118482	0.525629
0.949043	0.614947	0.672385
1.088870	0.806383	0.485396
0.525195	0.201796	0.842219
0.957121	0.575863	0.647863
0.677279	1.354400	0.911057
0.502750	1.267710	0.556933
0.532702	1.533460	0.859189
0.578694	1.153520	1.141220
0.315425	0.672298	0.861284
0.464459	0.642584	1.155670
0.760582	0.979349	1.027180
0.287771	1.033750	0.953874
0.617111	0.148842	0.854407
0.592148	1.234590	0.799649
0.675752	0.798991	0.979904
0.457683	0.449019	0.598039
0.765681	0.749033	0.542933
0.715535	0.855154	0.952920
0.574050	0.098599	0.596052
0.464058	0.334750	0.936726
0.354258	0.119909	0.644054
0.900084	0.475889	1.041690
1.197790	0.467987	0.698579
0.295024	1.526510	0.549777
0.853769	1.023210	0.383022
0.383617	1.306440	0.652795
0.353864	1.081590	1.073620
0.859888	0.675673	1.004390
0.672751	1.011340	0.957653
0.291422	1.169720	0.590156
0.112639	0.763912	0.682024
0.701230	0.661881	0.586655
0.643422	0.408909	0.950671
0.703020	0.666909	1.178220
0.296001	0.326567	0.436498
0.375045	0.550105	0.998819
0.326394	0.953103	1.024240
0.379015	0.180265	0.816555
1.138420	0.565169	0.702124
0.925853	0.369350	0.353926
0.419695	0.445502	1.023370
1.007770	0.646819	1.024870
0.758222	1.276820	0.907650
0.149523	0.830679	0.549255
0.591336	0.851682	0.278343
1.105420	0.885351	0.579689
0.294488	1.016130	0.802032
0.429932	0.694940	0.911767
0.610274	0.723927	0.423261
0.436084	1.074870	1.019230
1.221240	0.541694	0.577184
0.874851	0.732578	1.111750
0.916861	1.196760	0.396877
0.556715	0.576123	1.308910
0.546494	0.942474	0.858640
0.817646	0.867100	1.078540
0.628892	0.393902	1.223570
0.798424	0.785356	0.942250
0.419004	0.792179	0.900620
0.923131	0.431784	0.892337
0.392114	0.183085	0.894814
1.028030	0.926957	0.945385
1.024960	0.504949	0.833445
0.838819	1.421790	0.485854
0.138865	1.052140	0.969397
0.937375	1.322330	0.609373
0.898757	0.514082	0.482602
0.688191	0.177251	0.618474
0.721972	0.859159	1.116360
0.870399	0.685137	0.382957
0.956326	1.086510	0.637452
0.298498	0.860208	0.645273
0.655567	1.055960	0.636950
0.681442	1.324870	0.970480
0.704048	0.071937	0.475247
0.684671	0.329187	0.913746
0.307691	0.493594	0.920631
1.039030	0.653717	0.487610
0.845626	1.343920	0.605894
0.373876	0.762929	0.625168
0.533889	0.439071	0.320638
0.511886	0.605645	0.458880
0.677095	0.345266	0.581526
0.717920	1.345020	0.910333
0.846540	0.758018	1.396230
0.795715	0.838207	1.019570
0.461262	0.772105	0.400255
0.166804	0.445624	0.407180
0.512770	0.316959	0.191474
0.708718	1.140650	0.989739
0.904515	0.223949	0.495574
0.475533	1.048080	0.738194
0.531523	0.319026	0.926034
0.671602	0.881585	1.051430
0.368867	0.643061	0.683465
0.272210	0.613222	1.194140
0.756051	0.486125	0.929315
0.734676	0.084160	0.861959
0.456908	1.145010	0.157124
0.515986	0.394953	0.683400
0.162614	0.691287	0.705472
0.432982	1.299780	1.119310
0.960773	0.886231	0.994110
1.050440	0.780472	1.195270
1.039620	0.606581	0.370194
0.125258	0.496744	0.599590
0.627130	0.408300	0.734704
0.628844	0.121767	0.901558
0.734087	0.516234	0.768158
0.757980	1.146000	0.509780
0.610412	0.406342	1.093790
0.412842	0.771370	0.662569
0.997366	1.090770	0.747135
0.726163	1.066620	0.693705
0.593870	1.113450	0.771620
0.601710	0.169480	0.597770
0.600169	0.125680	0.956890
0.221808	0.326293	0.367747
0.620658	0.321329	0.527249
0.376467	0.590415	1.298500
0.733750	0.233590	0.973138
0.269704	1.311320	0.453864
0.423286	0.731911	0.249103
0.341743	0.289825	0.639268
0.702525	0.668545	0.407257
0.544026	0.766256	0.979289
0.982967	0.380179	0.995304
0.120356	0.569626	0.595560
1.158350	0.665298	0.914702
0.868685	0.214697	0.296021
0.175999	0.907361	0.844363
0.584066	0.684598	1.237330
1.026450	0.753843	0.974613
1.070360	0.623133	0.585305
0.448888	1.084370	0.583893
0.963489	0.244180	0.775260
1.048650	0.769839	0.644745
1.021910	0.979876	0.396133
0.804330	0.752686	0.341324
0.392883	0.916688	0.962305
0.246240	1.271060	0.872366
0.327626	1.030810	1.050820
0.290723	0.140102	0.874239
0.485250	0.369063	0.456041
0.540424	0.906696	1.196150
0.397682	0.447560	0.831757
0.939575	0.446482	0.847100
0.511740	0.221521	0.897709
0.031248	1.186030	0.686331
0.371572	0.511278	0.281589
0.457535	1.336180	0.908387
0.477383	0.318440	0.297044
0.591661	1.330600	0.616999
1.093370	0.818655	0.758743
0.639211	0.763385	0.757249
0.557891	0.168304	0.790585
1.096030	0.430787	0.452807
0.619787	0.991349	0.889774
0.427187	0.457785	1.052320
0.949086	0.084846	0.800752
1.139800	0.666058	1.130920
0.666726	1.016360	1.287160
0.279351	0.825746	0.078645
0.868434	1.064120	0.735209
0.775368	0.191645	0.669278
0.191771	0.637671	0.505035
0.674564	0.402061	0.982571
0.611910	0.979873	1.170150
0.254559	0.954618	1.152090
0.619308	0.459954	0.492736
0.997805	0.271053	0.933495
0.367532	0.935013	0.529151
0.937650	0.735489	0.719474
0.749603	0.416690	0.631005
0.853949	0.741852	0.468780
0.441685	0.623114	1.268540
0.906017	0.326253	0.734138
0.487365	1.079810	0.805517
0.468879	0.196974	1.042700
0.656247	0.676122	1.004260
0.947793	0.213163	0.829603
0.606435	0.989385	0.640899
0.526602	0.463638	1.364910
0.517922	0.383896	0.187292
0.618379	0.329755	1.104760
0.710498	0.325499	0.456026
0.461513	0.457048	0.350595
0.901290	0.252082	0.678698
0.465188	0.792758	0.990724
0.441939	0.466859	1.261870
1.184240	0.432707	0.894359
0.513748	0.841621	0.641797
0.855632	0.624944	1.218560
1.132320	0.635827	0.433329
0.319741	0.962118	0.332578
1.014390	0.868820	0.267403
0.794848	0.246679	0.649067
0.644828	0.732795	0.918403
0.521101	0.699917	0.624478
0.861762	0.980167	0.762511
0.497952	0.101242	1.019950
